X1	X2	y
-0.866914879488076	-0.4443756532492556	0
-0.16685702878791028	1.0673189806605337	0
0.9210649069707951	-0.3792092432676393	0
-0.8887780999790469	0.06343361367874212	0
0.08478585960672844	-0.4016939112721326	1
0.5509558081999905	0.11270819720655431	1
-0.41940788445906835	-0.1526974890399973	1
0.6442901923862057	-0.8148624898582985	0
-0.48083868649460887	-0.05935762489478051	1
0.4008029881165348	0.24442464379639822	1
-0.293736306093409	0.35880128908428033	1
1.0660269574304548	0.28649713859296644	0
0.298207032567865	-0.9472315404104058	0
0.8326503325629704	-0.43319913183718134	0
0.20799447572646332	0.49025699218475366	1
-1.0173181997757146	-0.05899190653325718	0
-0.7164712552880652	0.7871256509163902	0
-0.14757727823438416	1.049971419718685	0
0.7908582106915557	-0.7049433236686207	0
0.23791132818875246	-0.3629366951651054	1
-0.15592591723850846	-0.5089577981647524	1
-0.4146339983734344	0.9293258411875281	0
-0.37184306520563554	-0.36863258058384596	1
0.5405990461689693	0.785493285964943	0
0.36059339764015325	0.7923420501365507	0
0.12961924449814394	-0.4599281857200193	1
-0.5683306220150864	-0.07600565496033497	1
0.9570847593963169	-0.47845752855722445	0
0.8601598026282611	0.6597753392456819	0
-0.73831745154178	0.6617057170855476	0
0.2660077601966203	0.48320168545259845	1
-0.1877166266545412	-0.46839203409130903	1
-0.030210010267301107	1.0309382833757816	0
-0.12812740075286058	-0.52683023529826	1
-0.04762230920416413	0.9735458458858778	0
-0.8901864143756298	0.0580014198829107	0
-0.336621136509544	0.991228885870443	0
0.9648950397738998	0.3181715622226563	0
0.4523913705686951	0.06514500010306314	1
0.6602507694802225	0.8303126983167702	0
-0.5138554825156734	0.28241243677522804	1
-0.5249480134240854	-0.33583797555902506	1
0.5576235638955023	0.010408856733382004	1
0.4153506056143755	-0.2872933591727706	1
1.0155546704006815	0.4887791264310418	0
0.336017219098049	-0.37792209348962674	1
-0.06176271908687372	1.0285392767746608	0
0.5395992561200459	-0.08829552359178162	1
-0.08950391045723678	0.3903266907997914	1
-1.0184499973047663	-0.2202322292369219	0
-0.4290211999675034	-0.05466051023099768	1
0.9526569703494507	0.15459905195148133	0
0.6273488499221896	-0.5388262592077571	0
0.3092031650030652	0.3354186647212798	1
-0.3629764482948855	-0.4196763911118733	1
-0.102305513404134	0.6147512890901324	1
0.7506322412025477	-0.6720983564219973	0
-0.8492010494150094	0.7912018694279148	0
0.12752195126495575	-0.33707404090634585	1
0.8626727576913825	-0.059688856228787085	0
0.5440039682156455	0.17472706076534605	1
-0.45733599708026396	-0.09757191881866852	1
-0.6467326520513974	-0.8885140415150923	0
0.3620825726290307	-0.2028914728850778	1
0.8801243751812909	0.43129301607932874	0
-0.31595312506781315	-0.8969610787711725	0
0.953073786527037	-0.015553556659018822	0
0.6736483574978689	-0.7987480089228336	0
1.0052417643924794	0.1322681210275976	0
0.4636750449867318	0.1973565326845512	1
0.5401508556959204	0.7905192389161599	0
-0.3079971678305502	-0.3275873511224299	1
0.39769286620631167	0.3371759493551108	1
0.9811867610170962	-0.3540119343319166	0
-0.4618407986542295	0.3035149161276804	1
0.17560037504012252	-0.9959550934522841	0
0.17236108192168287	0.3631627652594702	1
0.41866477836894067	-0.9247495994660194	0
0.6436772411085419	0.7705759046461913	0
0.09895297891507307	0.9623477422450473	0
0.20278578124368637	0.9550339791601903	0
0.3363044853905497	-0.2836192072022682	1
-1.0247325217644179	0.18684475079830518	0
0.992278749277138	-0.15943339092556152	0
0.01816730526473643	0.45590106854573964	1
0.03950126798037874	-1.001622408588537	0
-0.06056085727179253	0.9867164974145948	0
-0.2568226631272291	-0.37241879986463894	1
0.2622651984320139	-0.9603008509229285	0
-0.4300400341694804	0.10505009669013748	1
-0.8931108216612402	-0.4290809912940045	0
0.8239844826714475	0.4596717162927144	0
-0.7554277907086896	-0.6561727672070842	0
-0.46699324809749887	0.9934648517968409	0
0.7094635269387026	0.6235832101375405	0
0.1433547033793271	-0.5265055782889082	1
0.3898753737400994	-0.3712936907905571	1
-0.907724416981125	0.2924431563568327	0
0.4543895606665598	-0.2646142651864564	1
-1.05013005838506	0.05821442840966934	0
-0.27155776726327285	-0.2595671750920855	1
1.0783033198536143	0.1760512277726576	0
-0.2551257319528631	-0.9973060619873747	0
-0.13493180846900601	0.9579340821223271	0
0.8238229558137455	-0.4962277986393849	0
-0.9006437446779872	-0.4668939466589289	0
-0.2794801378583736	0.4211665921890835	1
0.3517225219869895	-0.3036081977605896	1
0.21441818167214888	-0.40598207197846997	1
0.40857678271781955	0.3591469971178237	1
-0.22838970420736304	0.5272735500622696	1
0.404436306460827	-0.19987997163011612	1
0.7221072636059176	-0.5321955619143315	0
-0.3596509052105724	-0.37490126386933914	1
0.37625085534857255	-0.37935252221192783	1
0.33813051494251223	-0.8700959001090715	0
0.4674138625387155	0.30005239418797325	1
-1.0100550843574037	-0.13828288362081506	0
-0.4551961330264503	0.3278342478321496	1
0.736381158436901	0.6722159020851538	0
0.3948641222961765	0.9851668431992296	0
-0.9966568698592762	-0.1635471229262456	0
0.4783550898243575	-0.2882028955867821	1
-0.34524742817323395	-0.9455115026053512	0
-0.5745529909110154	0.8900697807689122	0
0.03328494070478538	-0.3697233369218417	1
0.28020247187065406	0.9196614596920598	0
-0.3783846705052484	0.2806408182205951	1
-0.3517324700361081	-0.0472023718750941	1
0.4720364961888233	-0.2312685900327833	1
0.08668501763433048	0.9510149126626936	0
-0.3914103344970357	-0.4469248183575817	1
-0.17880135465042318	0.3303017406523679	1
-0.3076277209231174	0.40884137754349037	1
0.7221315421209531	-0.7208069690963056	0
0.1974625715362333	0.9830372803537409	0
0.39271854155268154	-0.2747703843857316	1
-0.4297599604569448	0.2829056458917787	1
-0.48094423421145305	-0.9429570567257615	0
-0.8898184571240791	0.21605128495962397	0
-1.0190609555072268	-0.32047478626046244	0
0.7764929436114266	-0.5366903671544773	0
-0.2773660448392497	0.3072953848328986	1
0.5208407275329198	0.012553291292615558	1
-0.7370950813251238	0.6073639747994996	0
0.3259605698819367	0.4568894916143106	1
-0.36443855231398986	-0.26100881524108327	1
0.31712888364634706	0.10928444610159913	1
-0.4535954692173924	-0.800882265796804	0
-0.9086681075758868	0.4331599872406887	0
0.8996098386116633	-0.43713132796590176	0
-0.26782513747477354	0.3761616714787936	1
0.036515371292553396	-0.5504367624155789	1
-0.46763917444494835	-0.3827765155354912	1
-0.2566505974483315	-0.29931116437429967	1
-0.9942136949999109	0.26761260518914126	0
-0.31437287473390496	0.3439138016356134	1
-0.2689009240868658	1.0086839198602606	0
-0.039834746682824565	-0.9791285280808698	0
-0.31493506032310103	0.9134485805271588	0
0.20697698370896234	0.44397594784422734	1
0.18566958239565953	0.9628034348237111	0
-0.7432678684226522	0.7130726809780706	0
-0.38130523064881366	0.2872160750041566	1
-0.02659491698330858	0.9541256432945012	0
-0.34278473759542466	0.4454949013271408	1
-0.5051214632637836	-0.8345366040461525	0
-0.7354571038917008	0.6320346313015416	0
-0.11211768507118508	-0.9740761824258258	0
0.33144273907148086	-0.964640054810241	0
-1.016217119111168	-0.1588194315794379	0
-1.0497159612035456	-0.3122606057517524	0
-0.26616939628642117	-0.4467693220637427	1
0.4153862528769719	-0.1463490861066252	1
0.14931517684856932	-0.48474896802933815	1
-0.9466579324058891	0.21939280316632048	0
0.1980626551932307	-0.3990620207665389	1
-0.5613489018978086	-0.8117017343165854	0
1.0408097588347114	0.15065324644641348	0
0.1268915119215736	-0.3917312921785664	1
0.40880798084709746	-0.12561888543911787	1
-0.05385959451384078	-0.4749984406414138	1
0.3077786990680689	0.3933976552832625	1
0.3576438914262968	0.34579825801790726	1
-0.38694838121843106	-0.19915604782063412	1
-0.6987962205640152	-0.6169862018735423	0
-0.30727922442337713	0.5270651994398201	1
-1.0034576823217511	0.006718093419676718	0
-0.9192727516240329	-0.563213457945651	0
0.9049118470670809	0.044384114430716375	0
0.8875216167044017	-0.26196493277622807	0
-0.7874449953772154	-0.7069161808597314	0
-0.24867923379023957	0.44582724294380277	1
-0.860943872079554	0.2432324029965344	0
-0.6950777771035083	0.6578892932639205	0
0.8310659079884507	-0.7373060439889713	0
0.4297992013285748	0.947970855615961	0
0.4894054781244968	-0.03344658420367523	1
-0.13489933541141877	-0.4189956179673463	1
0.03669595257226409	-0.4970033997497737	1
-0.13373818886690078	-0.4340734330798609	1
-0.006089868548714881	-0.406822846500844	1
0.9238279013163141	0.3906440686158771	0
0.2967656350671867	-0.3618639727490018	1
-0.24240071263579008	-0.40735201478641136	1
-0.13379774908444875	0.5554593941039422	1
0.13508481341823136	0.9953363709008372	0
0.4143324185849855	0.28057023874998727	1
1.0471654501545788	0.03750374511478676	0
-1.0520140761158359	-0.12646627087002016	0
0.19750624477924655	0.322125285024958	1
-0.8879792719562395	0.039164955838125355	0
0.14491469510199498	0.5526364419369216	1
-0.04987090608343993	0.48090590723849846	1
0.5192690557104678	-0.08001069377430424	1
-0.33798154786942036	-0.4901407325218057	1
0.05098669363839677	-0.4593342954279617	1
-0.915198513734072	-0.2959693188444822	0
0.030463402614688797	-0.9661992764461801	0
0.4634942110819311	-0.8497957404612578	0
-0.7600308223455968	-0.5649031441054562	0
-0.9056539231913979	-0.2230399107987795	0
0.44431855923426566	0.100434481436982	1
-0.11423660421656445	-1.0316614340657013	0
0.1946797128094723	0.9766510996450097	0
-0.2817413269946743	-0.4976135079288059	1
0.39216803887411034	0.1532180937381352	1
-0.4237343476004798	0.01909854888580287	1
0.14238884336068794	0.3831558922384428	1
-0.44472435188393167	0.110694200835437	1
0.46972535516025365	0.7525332744279075	0
0.45913559363775586	-0.024434854723245247	1
-0.3661383385131922	-0.8282222339976444	0
0.20452661976385808	-0.9579202756361921	0
-0.4861939532824177	-0.9638187308060632	0
-0.3831493066467381	0.46375489445209395	1
0.9371761708667514	0.31192774502553416	0
0.6215448180981249	0.8239801533770419	0
-0.38770078701815447	-0.3082517679129642	1
-0.00945651591818935	0.48666409762255103	1
0.3236123484018392	0.9679683691344392	0
0.89203980001546	-0.4238117150588453	0
-0.943138277000325	-0.41460705468798853	0
0.9616916819553388	-0.1702318902194181	0
-0.1588816333535219	-0.9058961181842647	0
-0.5012336414438041	0.004309230366977342	1
0.3392202809054635	-0.8328933972461414	0
-0.5645466041392263	0.17145295805563507	1
0.4933190333069542	0.20616799597220964	1
-0.031148331392478038	0.4805200557890781	1
-0.5606508959469806	-0.839742622739769	0
0.10439693577598474	0.4187238334901454	1
0.4752481170580146	-0.34599626249260707	1
-0.6982201261705735	0.6429384637724314	0
0.2250097127750583	0.9970167911558075	0
-0.24081504877949558	-0.5858442114894825	1
-0.10226153011097416	-0.4524688139374781	1
0.9750832584194778	0.1933071597742358	0
0.4266325671302776	0.2576652657919188	1
0.8578116867243929	0.4637447649603923	0
0.3848174980910916	0.1413280993694777	1
-0.2907862763326754	-0.32864843949480893	1
0.9325638922288821	-0.113012731294777	0
0.4032218324764151	1.0017521289260682	0
-0.7992730131873841	0.6252064966079112	0
-0.48655199195485765	0.22205676260795904	1
-0.11035078837529491	-0.47557728173094255	1
-0.5675505937855045	-0.836142044197955	0
-0.42346634307262065	-0.021699669501308597	1
0.9032222485740724	0.1189336440586879	0
1.0635161300108469	0.38451017317462627	0
0.08498150899425957	-0.45440810887928224	1
-0.5311053788475683	-0.07723691677850529	1
0.8039015072222497	-0.5603111280127967	0
-0.5583681546351296	0.15364019015641864	1
-0.26314594446529993	0.34869552112570795	1
0.7779263575167537	0.6689186757238863	0
0.1052183843957047	0.4545553637661436	1
-0.12980149348945888	-0.45543999427766196	1
-0.2416863053402566	-0.42969187484840987	1
0.40939444669315134	0.15303553176893095	1
0.43709876167643513	-0.9297880701423071	0
-0.1812158240629786	0.9214809106096015	0
0.2817009266355222	-0.9272441277256259	0
0.6203076297063286	0.6596470670184358	0
-0.40064909643160856	0.01869658040294627	1
0.578263050784194	0.7990694621824121	0
0.45126011194924415	-0.29381682186547253	1
-0.3494780307059766	0.30423370840269415	1
-0.008025921709693642	-0.9131579449587959	0
0.49838920635660405	0.4597264134917657	1
0.28749950438843647	-0.8502875639680023	0
0.468262923019071	-0.25282878426920974	1
-0.05333580813452296	-0.49900652248860516	1
0.9338955135450713	0.06519784180894879	0
-0.4518374177774771	-0.11707493884155667	1
0.765216831847973	-0.7823221220935945	0
0.8157199491987183	0.22248874829747678	0
0.5072369890995961	-0.32561971854196264	1
-0.4561413791251323	0.27794729889335534	1
0.29865001570539057	-1.053616912654359	0
0.9886902673173179	-0.3394834443090464	0
0.16647891701314738	0.4651800315155975	1
-0.019986012787748836	0.4373872697992099	1
0.4751201204303487	-0.216307457032454	1
0.8921503839324	-0.0418520463382897	0
0.08691961872195497	-0.9193183749150405	0
-0.4242117195235118	0.1601776938466329	1
0.7094453756205343	0.7599065647493909	0
0.1004259575460147	0.43190023596388966	1
0.46357377364373026	0.21126816534902193	1
-0.9246201569353687	0.4329909767167667	0
-0.4290090754005966	0.09292698641824138	1
0.818721597286712	0.5008546213396904	0
-0.7219431788307168	0.8006745884184461	0
0.020670182242252574	0.4777265193916757	1
-0.5065408807541274	0.1865161094732532	1
-0.6058337221734491	0.9550319223829614	0
0.3747841149779324	-1.0381272231523442	0
-0.4587825547353251	0.9359429920656425	0
-0.30749398244953674	-0.9770747905816041	0
-0.3699019456945801	0.3617184042751071	1
-0.4380538521347999	-0.227112086619075	1
-0.9983711463810694	0.25896701416722323	0
-0.8419278677530795	0.4372556432333525	0
0.4885480083025184	0.38416126032735476	1
0.6945869009527571	0.65538287242439	0
0.6418913936287689	-0.6782797364350833	0
-0.9647968026998276	0.379562617730966	0
0.864284848382545	0.2803980980724483	0
0.22156867841413996	0.4287101118564248	1
0.6202701752305949	-0.8327575655095308	0
-0.19409055413833018	0.31091944792071996	1
-0.1188161157171791	0.45010193977512375	1
-1.0462800572100173	-0.03501182642248263	0
-0.2834835997918749	0.3550711825723411	1
-0.049086378958133406	-0.5870408319933695	1
-0.2957301400838427	0.9574168891884304	0
1.0389542460564738	0.326490473935398	0
0.3103445822795175	-0.45029076029461634	1
-0.2782658258162583	0.4008302483675712	1
-0.2794296167615754	0.3712080045383908	1
-0.6147561853728736	-0.7709892360620101	0
-0.649445198548989	0.6676704758128494	0
0.21368092159383095	-0.43566732338530284	1
-0.07233182332946533	-0.44010918430631074	1
-1.0045582336750607	-0.3868961868047414	0
-0.8864561950629354	-0.5717578288766394	0
0.5525034088516756	0.9430987914326765	0
0.23663359284274432	-0.47039696091277067	1
-0.38755413158014346	0.916449170413025	0
-0.25917577839236655	-0.9909141715995609	0
-0.8945365188266989	-0.17232817870556014	0
-1.0272822041392093	0.08762808311165687	0
-0.0507351462178033	0.9634827918512474	0
-0.5374569076655478	-0.03666343585867708	1
-0.40970917587567407	0.18686204957179303	1
0.40137220738428403	0.8895689320246136	0
0.2562869216468146	-0.4698011516571141	1
-0.7027610551919421	-0.6809170258365541	0
-0.5413279236477332	-0.04832133630297955	1
-0.8657512334745068	-0.513207035305619	0
-0.5938035731883189	0.7758040792303104	0
0.1571063651111294	0.5225762113336039	1
-0.4143128879701868	0.19838469868325745	1
-0.2955505781717109	0.48411115202628646	1
0.8843977804076084	-0.34607153035949917	0
-0.48017427397075185	-0.23961425525719005	1
-0.04272316563085876	1.0467770852313276	0
0.3670466894341333	0.2772213233502	1
-0.32444756131430996	0.9857187809254204	0
-0.4097149276411153	-0.2885254205384007	1
-0.8089584325254374	-0.5132583533752548	0
0.5537496145785173	-0.7896891851682167	0
-0.3582032460114324	-0.9414191895186076	0
-0.5019042348283419	-0.15497676782206624	1
-0.915466982638285	-0.3663848392264369	0
-0.44695102603526177	-0.23206458890918438	1
-0.16094786043466405	0.9745498309128042	0
0.2997354139991435	0.8493287740213445	0
-0.4855540935765072	0.08940632566048615	1
0.30023812289274693	0.45574305975963797	1
-0.8854313368645799	-0.35170416203211474	0
-0.3281927443145993	0.3681284565016854	1
-0.6540810793337376	-0.7738137246504061	0
-0.5074872538265901	-0.8631070854573007	0
-1.0164336738805806	-0.0896425023703071	0
0.15788500822990154	0.5892502238695753	1
0.33907360985055046	-0.3599891949863576	1
-0.3041084651770592	0.3049348232175541	1
-0.4965697124159779	-0.8479261444235204	0
1.040337611298563	0.10356112614821292	0
0.2569728018924218	0.906912585921896	0
1.0169278904004058	-0.3094191008523035	0
-0.785129329877917	0.6183785173191715	0
-0.8878719904712942	0.3814516937955469	0
0.09031613011937561	-0.9605256539669782	0
0.19416059917358458	1.1129882977635637	0
0.9240049491577008	-0.24136587886932437	0
-1.0223374014941293	0.23152719396766236	0
-0.6200263433744306	0.06515227876852983	1
0.23400009125146132	-0.4140531785106202	1
0.29032362714573184	0.34942598785807544	1
-0.3714939863315016	-0.1544527811932151	1
0.969790144542989	-0.0929190403371904	0
0.20473136580300955	-0.34201245481933396	1
0.3710021567885941	0.30316092123353167	1
-0.748993427390778	-0.5980523668294074	0
-0.47742809964625094	0.140296619384284	1
-0.9166967195509554	0.07650590916610331	0
-0.11180544807678859	1.0130288563965555	0
-0.25652645464493806	-0.9728394791473264	0
1.0275919132367843	0.2195197253408599	0
-0.46556226872535766	-0.3420703744621708	1
0.4449360364492037	-0.08743662214032881	1
0.4899200800736398	-0.07190150875196002	1
-1.0263504528476404	0.04658793357311421	0
-0.4614780332980238	0.11279358981719725	1
0.9231497160017013	-0.048527087928502376	0
-0.34493992026672476	0.21819116380273224	1
0.532898759682805	-0.9104139725373733	0
-0.48095260750350693	0.09028177050169794	1
-0.48834072063427625	0.8294581401325841	0
0.19407322982841707	-0.5041554631238186	1
-0.019969871929681735	-0.5975062691469788	1
-0.07234469102303748	0.4368234035553633	1
0.8222318774979376	-0.6043149200115571	0
0.4531214202606148	-0.053972879542248414	1
0.42946666337797024	0.37203378982268365	1
0.5203371577305286	-0.015463754697455562	1
-0.15417411961149774	-0.42000256993858154	1
-0.9811336741444786	0.03284279955326018	0
0.8902095106071116	0.5558802987873337	0
0.7902567280722458	-0.17333998791739236	0
0.004272599843179695	-0.9530689099743307	0
-0.4927450877867076	0.19900206368664303	1
-0.49095297091740875	0.06810275979433696	1
0.4339170111639309	0.9602294144812623	0
-0.3723844086661053	0.9205850437423186	0
1.0422257172917255	-0.056438463716616524	0
-0.7293242717714055	-0.6025835018244888	0
0.3341836789744017	0.47495291360165387	1
0.9030742982767599	-0.30155900722595286	0
-0.42333869892905457	-0.03197896462868116	1
-0.5033356083467235	0.26296102207366323	1
0.039796391874314524	0.48328156248123744	1
-0.46302885661551835	-0.14251122630308014	1
0.45163633648871665	0.21587277795480928	1
0.8209048638602224	-0.3417729804096193	0
-0.38464616966280674	-0.39580813181766317	1
-1.0366594645723621	-0.1285075381631856	0
0.7953421638161459	-0.598044670944967	0
0.12004092381826179	0.42676134812925043	1
0.35925969651105966	0.3951687080585117	1
1.1324578260646623	-0.2776646674420623	0
-0.7649703461062918	-0.6606849850773121	0
-0.4007371214872533	0.9257686185182371	0
-0.5202288778283459	-0.8046574689432808	0
0.44893603093055245	0.24340271820719306	1
0.565445152113077	0.8818830933835703	0
-0.8208864965662336	0.5218086615608414	0
0.18681471720874593	-0.4465277470407425	1
-1.0010302880735302	-0.08255818598571121	0
0.8493629219642177	-0.6232308936515956	0
-0.10578525674586683	0.9996008725770705	0
0.886337917568629	-0.38258142243173676	0
-0.11101936125613293	0.4005273519738075	1
0.4468426416366841	-0.007526041934518682	1
0.5468154904201864	-0.3517689654257436	1
-0.05989428608955748	0.4618617750444139	1
0.4604360647131755	0.18598729830013422	1
0.4161576325209539	-0.4522284333472332	1
0.19377958894280134	-0.5281874797897128	1
-0.42947526490443627	0.27954738316648325	1
0.6890887688025916	-0.7022038250287982	0
0.3528659845707397	0.32915008038782245	1
0.3717400499191244	-0.3111521923016216	1
-0.6782020225608852	0.6980504317332636	0
-0.8292806137921337	-0.6354943964464641	0
-0.3831656715045376	-0.033384595948120974	1
0.5634492597993834	0.72873676584816	0
0.18649116651871153	0.8693233428407552	0
0.3434877611397174	0.43980918067122277	1
-1.0247439676924648	0.19912237209316375	0
-0.1599282441350634	-0.43194597608391533	1
0.486241187173995	-0.15053120213044263	1
-0.3571677809622421	-0.9335558109524266	0
-0.36846633070530643	0.9416808215158101	0
-0.4394678903467349	0.2834737058241852	1
0.4053322815472431	0.1927548071675463	1
-0.20251414723857358	0.33926436179622066	1
-0.7501498720705663	0.6445901766037049	0
0.08320541622645938	-0.9370580107624509	0
0.4559231693421704	0.09236463804558123	1
-0.8742655525118341	0.5462295607900037	0
-0.9786926606072236	-0.37896947667152653	0
-0.875586978513341	-0.7628580792921184	0
-0.09116334771752424	0.5466941479666863	1
-0.23951521989264163	-0.494689435496864	1
-1.0290784476674812	-0.3164072240810524	0
0.16608737361819664	-0.3598833589195281	1
-0.02128838759087415	0.4029292687489653	1
0.26298637827669724	0.903639625840877	0
-0.19661713973416306	-1.0780477252312035	0
0.9459217987896443	-0.09758262785045038	0
0.11481611449102604	0.5422254699911502	1
0.6339810294603333	0.7188668685207703	0
0.5050973336040484	-0.9037679076333749	0
0.31481914498228125	0.9955210850813474	0
-0.11831474782346037	-0.3447257682533208	1
-0.37459224508873185	0.8629389550853547	0
-0.1784108060209065	0.5102991351227361	1
0.547403693588352	0.8106522228617581	0
0.46763142588771917	-0.08360891740667971	1
0.30526334468411054	0.26138023417296574	1
0.9048451645710317	0.08183607689081729	0
0.8995462565123147	0.35402529599183535	0
0.47021929846979055	-0.1761462784629342	1
-1.0407172482085418	0.21436263866217323	0
-0.39381235370874945	-0.2282853440647616	1
-0.3726529411041228	0.21052054339662743	1
-0.2841025132296218	0.49929622805902146	1
-0.9715939043186946	0.46048620920867334	0
0.9312615343811291	-0.04097000434548531	0
-0.4717586616157248	0.8769087165643354	0
0.4688213346075315	0.9076171428506065	0
-0.44897384759469355	-0.01865672096436931	1
-0.3629376843448539	0.235495059046003	1
-0.5169176655280011	-0.838468260106783	0
-0.46970839238269047	0.3709671759610743	1
-1.016760279019414	-0.2605994454116753	0
0.24853626265751297	-0.5217426999826307	1
-0.3731987244385473	0.12421563154447969	1
0.2339666159849648	-0.9773045425335217	0
0.5614300419997252	-0.9372227066744213	0
0.4629380346969126	-0.29334069240246674	1
0.21288963583255616	1.002606653879842	0
-0.6160383736964624	-0.768347294374969	0
0.3625181251558607	-0.9828373322428243	0
-0.4224238357803942	-0.14051891464939437	1
0.22779007660876482	-0.8562836406504566	0
0.26689113937955966	-0.31120060963537205	1
0.5521269709269272	-0.8236696563652526	0
0.743399785048344	0.6496268489041788	0
-0.6091082093234254	-0.825459762079555	0
0.2055559829666202	0.5403050682388681	1
0.8787486390806128	-0.04648650025301829	0
-0.10804242934391835	-0.46132902042527113	1
-0.15491995120813098	-0.5070251355999513	1
-0.07947669487675779	0.5563983614645612	1
-1.0075489509512043	0.1565921769165958	0
-0.04188665983788689	-1.0498618736865322	0
-0.7129288420362857	0.6909950516426292	0
-0.8681685557692773	-0.3987548277715921	0
0.27299937235711064	0.9327930681848026	0
-1.0834807867447291	-0.09191538632957107	0
0.3830523677237333	0.1205008196018275	1
0.4877064192863317	-0.10194535904095037	1
-0.4693138167430557	-0.11536727949783539	1
-0.24307267462583254	0.4330999422302881	1
-0.6994816836814781	-0.6336477670698379	0
-0.10667905584963154	0.5417418271823815	1
-0.4550619093638781	-0.11578208632861786	1
0.021701541606120867	-0.5324637364226166	1
0.7578988942243632	0.5796167573508013	0
-0.46397528365275215	-0.9810752979235199	0
0.4514609914733488	0.8629320047894539	0
-0.68856913632674	-0.7765715629640376	0
0.389944666223624	-0.935022781383239	0
0.4184927980739193	0.2866305298054132	1
0.9057769524096652	-0.4785566448091396	0
-0.8488066120231079	-0.0699607073524529	0
0.9700542673888426	0.3977971854930536	0
0.8941403051062669	-0.2656486323351503	0
-0.8893430418138067	-0.5170466183091035	0
0.06761713105601472	-1.0071235115295827	0
-0.4602702483229053	-0.11186049006024468	1
-1.0203140503609889	0.10889091508247095	0
0.42155508306058886	-0.4313335368921034	1
0.5061353507165083	0.1341263983210543	1
-0.9896052581222523	0.27316692787460006	0
0.929688476068615	0.5033632986717129	0
-0.4690405147169776	-0.23175461974442838	1
0.5387557985659119	-0.03755556807400953	1
0.13341805435077983	0.9859092581975486	0
0.18984611574927912	-0.3645795550522066	1
0.2813657511834237	0.49068816343327915	1
-0.8020782049373821	0.34266935458547537	0
-0.2116087841385019	-0.9455688966916485	0
0.32840847102480447	0.3773797647802605	1
0.08640700974345875	-0.569926685058636	1
0.49312939145600115	0.09043902505385898	1
-0.08929224742144294	-0.603960197401969	1
-0.6363319532247542	0.7817761583594267	0
-0.8797001753657194	-0.4085950791360825	0
0.17802333701545714	-0.3687434077360286	1
-0.2143029879096476	0.48435522076827725	1
0.16088747149252286	-0.40393416722459397	1
0.5883775515272338	-0.8866255519552532	0
0.1813046319605027	0.9219842787588612	0
0.11700158733974576	-0.5682436418728056	1
0.09139487919658174	1.0296782127046704	0
0.9636492254844312	0.1470181517317493	0
0.42526797139620853	-0.3967526505901817	1
-0.8338663383960769	0.675945667913176	0
-0.454063496123646	0.13388121041495565	1
-0.4264172170602896	0.22874863712072274	1
-0.2687984284514139	0.9657432412991226	0
-0.6854693131958146	0.8380752988149283	0
0.7369188632086184	-0.7285264788592605	0
-0.10484469890522503	-0.5662715392604051	1
-0.3855482347977313	0.24850260798262	1
0.17222773195412194	0.5115586299857424	1
-0.175210119456336	-0.8997316382966353	0
-0.32218096787931816	-0.32014041762874723	1
0.406410280270209	0.32808859124229534	1
0.5035004738155062	-0.10493616196420635	1
