X1	X2	X3	X4	X5	Y
9.296297666018216	26.162975271322995	88.65475042506333	79.96115235108748	15.876684163683652	304.7754874285019
42.65207344086279	71.82924485477822	66.4743023500563	96.53620473992376	14.574177860112947	229.96353471594534
35.259369023387265	38.192811294044596	30.605839075794027	59.979014588623954	67.82109918520078	-1074.59581439734
48.18651875306803	40.8500510607638	36.23970384101787	90.90971505363026	99.20543493229091	-1626.7212665602528
59.699877263432775	90.10507581242977	51.935589119291556	41.796865420125364	41.86492254435602	-384.75477107421096
18.148020613749793	38.292600269502266	16.504272465853177	57.08531899441748	80.62089792265242	-1480.7365896203291
8.009059075193903	7.995364907070835	97.88009538300003	82.22025669954209	38.45855887176626	-67.97869743581407
41.128604853249286	95.94086605786158	85.5028433158095	65.28396257484731	0.38165403169525547	618.3317710786476
42.64389069159523	63.5412298325271	85.03286278163351	38.43809300084467	58.66273059048307	-513.6341300959682
72.47161741836193	80.90397660813878	29.297403196635695	24.011576531973024	25.74453478554649	-173.29799768753287
45.319991297682286	16.881474081801564	69.6911573374426	19.50041987823048	13.245092788806668	342.0147453972101
77.87614019654792	50.818842124219735	91.64640360091943	50.078052775507764	62.287228315823974	-421.4101626446195
21.737279589245663	73.04625017477689	15.978777137766542	34.66596335645523	0.2973553969830345	98.06992061766522
40.685283094829174	91.9856578988891	45.940303460652146	45.53062091411785	98.33987565513813	-1615.1451974925992
29.390248405662746	15.644163901188602	79.59000745834196	48.69729014169042	77.73517732414818	-925.0469129587703
48.63928324028108	70.23072037767388	42.29619323923529	94.48116949245284	61.30399097094755	-854.3193374011346
85.21024702808583	97.62774004119485	39.44097420056306	48.59785015809075	60.95187414234115	-784.9476623998189
4.453802205185486	65.66492712049158	45.99213465188782	71.37186734246322	50.52722609250845	-740.9030997918894
69.22631452136872	35.90493982453419	15.448202615474516	33.11075534878651	99.27510894519152	-1705.5907568559367
53.3200002312045	57.65997804505154	84.64173669760211	54.5996323915764	92.61047302471054	-1157.4172809624342
99.82587116301886	77.05285866231502	33.41088303396382	72.92408010432644	94.58530196529532	-1435.4051032414181
28.829404986340577	62.78222802180178	16.159479048115987	70.79046670034298	11.016442949919991	-83.50651872436796
27.763980410321597	92.51575386060543	23.969880521196664	72.35370853338497	10.305894763772471	-47.55254425671342
52.77087682169108	97.12957023747519	73.94305092634347	86.29171008835868	94.83750175120723	-1317.9656183121424
92.97847041223473	95.61509119093162	64.48476168506386	84.70267208365104	8.201227030386061	470.6891112334983
26.97985184419388	5.669874527678365	11.536566690535333	84.67779589244701	1.080899457056339	134.40765869752383
38.64856301832407	52.21894029781565	57.78847491620333	50.03702494571648	98.37511079542513	-1499.2561427379228
16.411193751471952	13.295447565093133	77.02466093131468	96.13158048355574	10.835669975120732	358.39736070611093
85.06433727937662	51.14767473234802	31.914381980038918	16.16990381919584	80.78535519696935	-1188.2610929733328
14.652563346874093	16.946854378025446	44.268075425662424	97.52986799732962	84.43044475688754	-1351.721531495517
46.249747412316886	94.26077292878603	78.36024718425628	59.7431379262712	50.93319736288478	-425.65374765973706
43.190496268567834	0.2788397981821178	67.70991015912008	92.87589168026791	74.75128919340699	-891.7637637467778
30.268231914225062	59.92243939902121	58.905707852876596	9.418056050111367	88.72183524967514	-1331.2144936797126
45.56332998706015	74.79801550174813	72.34112480747365	18.311017678195384	57.16471750659634	-575.014502020179
32.37555517361389	49.285387433771376	35.43845800725608	91.8672210114788	44.15125459620837	-587.1146077863045
46.706881437115065	18.79320822962408	99.90693311227446	93.38101214232417	32.33954647444438	173.88503837875464
92.47264353217355	93.72122236991939	4.862789331550166	50.13253394102265	40.72713305730633	-596.8064275986742
93.3156956217703	44.54288358714474	3.8215937640362685	55.390130593687125	11.008766564813365	41.98002833015272
12.5286837362239	93.49475586134167	35.39836608911148	97.19040355943342	62.7049713505153	-1062.2195690391957
97.61576203242286	38.11735358957515	36.40295150045919	54.87620153856017	22.79604994704797	53.629594069948325
15.483792922028272	97.12281510901859	87.55366719135327	25.144618451130086	37.68369695340916	-191.46970507164417
49.497075320539516	55.41429355369095	93.33999150953044	90.16731228830685	63.22269022181477	-517.9969314616549
76.4614665294357	21.835972264319558	94.59590097327087	8.446294285366829	27.434882466745115	321.02208480198135
10.846744720690394	21.94564499699869	91.33539439082429	96.66657966662325	19.0107679759131	269.7269903825806
58.09853835502786	98.1126484198692	69.97060605215306	71.99280747549845	99.72223234619136	-1428.4674379135415
62.33271718787917	8.706494464927673	29.725861237181583	23.808545258528934	35.9016296821095	-331.65990788320914
62.22105270852126	79.11991399381374	96.08511045483755	11.537381465434905	49.36471223933664	-207.15522747112004
76.1963516823973	34.1654618171146	53.57510354531145	76.263298108914	82.08854879352336	-1072.3216578232098
86.81253828037424	21.515810934320424	20.1244748580686	73.36599910530444	13.30774381234443	113.63825166639384
55.24167675221936	49.41482599054561	97.66065232800617	24.925199502245256	65.33910735058997	-506.8473764496438
30.64256221320816	26.910923274072974	83.84643787587639	45.340687759489896	46.5672272793799	-279.4027170909118
88.05262021613561	10.355423495030047	73.83525281036665	69.01291575286317	61.414116064355184	-457.6331144611604
96.72594894174233	89.27794608914212	60.360801356079484	1.676352826113825	87.69093748705009	-1130.3932395123604
17.751789086564905	46.85133969497367	69.78088110636055	51.5915518907154	50.985749436717335	-524.8447934251017
40.83574193617777	63.725666187371445	66.35263849231411	48.5074357556741	92.50895645235832	-1326.9290999798059
32.83661819228152	28.83319057449726	65.72664733981888	30.998461049523883	89.05892308631238	-1251.415266345168
11.489079388695755	22.0921723397027	39.77759844169329	53.09547734581494	28.060030766068067	-270.38236040312364
77.11694083724629	0.5645931461006892	46.616172630159355	49.038081336147556	60.99567046288698	-662.813971480986
35.891937558302125	28.496722676619036	92.11473039192191	62.15975847027331	51.91202088699269	-314.2582149981133
89.70164535383	21.322227321693386	46.84119652898748	47.96112260686867	54.186021416905405	-508.04934389539926
63.31717324678381	57.79563674537318	7.267163382949238	62.28896081944028	42.29279753757139	-662.8299240758049
25.91489694919622	31.4019697780101	0.7116066897007389	53.561062881059826	38.20482221523515	-712.7724764072192
92.43493781237264	65.62220030394495	28.3796062405975	28.46445986555214	0.6981749077572097	396.37635866221126
55.6778914322627	1.9760191040660624	2.69278897692945	16.433360138447828	74.7720754440421	-1311.534330849614
71.86512928751789	34.26537822968127	24.055487495612425	32.475531197090135	21.063218676526883	-71.54595142837832
33.896830495741426	85.40308265651905	9.302769059039772	57.64972088772184	94.65610763595122	-1811.7153604750408
96.9507660418042	92.45377139497481	89.36077526615671	54.45861169669263	32.12264841306283	181.47098533227836
77.03786895516933	94.25083695670135	3.0661318047762953	28.19630528472291	67.18877688169823	-1185.449845091724
5.2648851218168975	25.719967746461837	16.516973093015007	39.13290402376678	29.47381137969378	-483.78272832378167
3.8515572658417874	86.56066631620129	58.7437210521577	90.56900756177824	37.58261391667169	-415.45222548700576
1.8054533647291704	84.0620448325743	79.37764725023469	42.28423304630676	53.26368610264336	-588.2758760396111
39.698691341534285	94.63661853449418	12.45771881586627	87.46454979157978	14.003671028080579	-168.40993336043897
57.444329117015045	94.09341115921235	22.675473711564777	23.14818552814415	25.763272589595488	-278.29755961912355
5.564565813826228	79.33060590344843	19.521459959946373	10.29645238316802	66.03556463047184	-1246.6979813517821
62.96731292042812	10.531771608655538	31.230301654591376	62.13228563400492	74.15389069213771	-1086.0955351079856
16.612565232114218	46.55149930415502	83.81014108512186	41.13423109465185	20.878083183745876	172.3955203131232
0.745163929685444	41.50590459797804	38.2985533786284	13.103204498653309	33.73624354958664	-445.90541015025576
24.256991164996844	68.39723929314182	82.21041980845278	28.347962585661712	87.32674650021738	-1166.6882571433293
12.890987630296902	57.58930591832855	29.600057745016294	38.92723175453847	61.14210840968665	-1034.5581070060568
13.344594967147593	32.7186581642519	85.4948138941413	26.2276084711057	76.31087079506025	-920.4385919050252
76.40257840360822	88.6817122900153	76.47539329806517	49.3601729666624	14.65607236154206	382.7323287764242
14.5560483356584	61.637141253768846	61.719919553040825	74.49895164608876	1.9468867243243038	375.13270613800603
68.48664691196514	91.08250562938356	53.50521459080758	47.453105216219804	67.27457132281879	-856.5774892142108
85.7437602375066	72.92830488383946	41.278001783920445	19.352346877106662	89.17932020297012	-1310.337415743279
80.87036491616456	0.06029854716884664	22.156432332376085	58.492248681725044	39.21139589767066	-386.5820954254558
73.87265338012561	75.4392201945819	41.36935539957325	3.4768392548394256	21.339888828625654	8.966451170294704
81.31749618151181	43.42332121600126	77.42512181796285	11.386836738451944	46.18425490261524	-181.18007799803058
39.116584587835604	95.5932469107705	71.04351206775146	42.59256003305624	67.94207069659544	-839.7803226049123
72.78949967072188	94.1218070236594	45.48062285617215	13.386076834674942	76.06415559804658	-1078.6720599792202
49.27661027534381	33.1849796225607	72.54279998999439	70.77957732761999	24.9837122805743	122.77020552194563
25.507226956956664	16.1499104921051	43.08258494096857	3.5023959841405494	57.88466187536599	-795.7433725417748
89.09223996725063	7.687588730491957	72.7153753422186	27.843895169586297	82.97318293306249	-890.8669000944597
23.881678189111444	88.82271707073829	90.37224656470784	96.89580153246109	41.52490273851218	-215.07001132069286
34.81448603401815	37.56888349293348	93.9397759462714	79.79053961362271	28.47666953098521	154.91961561331652
88.04816309253584	81.15405836523296	52.24473509662844	13.472949027863091	22.21591712446508	104.38523409947197
70.67496584477922	76.86339575474459	30.730353970097347	55.47235229560869	13.460745690526144	81.0590657597516
47.33832248139177	59.764305595650036	37.679823554901404	31.70482827951998	84.15031229178533	-1336.9968191028715
95.89452951211291	35.06443778537087	84.3992033452642	30.853491688782576	64.69479351149539	-450.48229606209054
31.310888779756894	23.996803153239753	71.4559653171571	25.18856973282152	96.93391522804082	-1368.5506841546858
48.25211762658248	23.507808657314555	72.1592187858409	53.98647487968704	50.94843655910118	-392.6056554587044
19.6676210526028	97.99730050410182	93.53615928177975	41.616544018556866	58.384183223864305	-551.9249868511213
84.3476719768704	99.63938459495378	56.226225042627235	30.707179279923068	23.709294766732093	72.80131129940628
50.92700546232316	55.63674952969608	64.27010026052355	34.18565823640072	26.033726982645533	26.36042902802751
20.85641015410834	56.825387142823104	47.03454596198172	20.243663286796842	40.58154361765588	-476.6452072997437
79.27400354474553	56.77101757653603	27.754061232334514	7.950855636935151	98.04284609311232	-1585.5275001782043
21.566342570407304	81.0352672113458	26.718810712817753	61.89622615714793	8.092221544218214	8.851004605236142
29.40837022676861	82.59570384487294	37.56101844805985	88.16102421679459	75.83314203778916	-1248.1063047839314
77.3145690953829	69.2911639336458	46.58492748721586	58.19663625719952	71.31339405890773	-937.5208454151409
16.88486492433052	4.496668171460816	17.885487833492185	88.99323951811317	5.327506670806692	64.80620801984222
22.137465219702367	40.62160104862921	91.64334411700585	46.67571960370908	88.58850157604408	-1104.475828091363
23.2591883413933	99.99971855475988	47.68171388252206	3.5648320087711127	91.25506349151063	-1521.5514261831381
92.29703397350542	37.08135984327438	74.55706070506648	57.683664248345636	44.2489471874279	-123.269776735851
9.090527063664311	9.665894537402075	82.69049436461738	89.00263601505748	20.820016450366484	180.03881819858282
2.0242570431283857	15.638961328848666	5.543657367687604	60.974668959805776	15.358030849332827	-277.92120561230684
5.202330370583496	70.29622982845551	88.81968462694574	48.78528739519433	13.456117899176833	297.9261956883784
54.933145080710055	29.146728085349373	31.50653815484533	54.79979513904387	5.612618815133963	243.94609793801888
69.47312334397053	83.66789308097076	6.553385753693918	19.065035979018386	72.47145628568941	-1278.80394848699
5.458440694618394	10.775701180998986	24.22516294787306	31.595014008306787	25.422274054916993	-333.26971956037227
17.053382698837527	43.57202345348799	65.74143338432401	63.62587868283971	41.576410761548644	-363.75005689768017
86.70665003096066	82.2683894290621	95.8589827010293	73.08506484571788	59.08510734895543	-332.8377074080836
55.13042019520219	90.04172878953302	46.88715747513904	61.21795948392579	61.46320988398672	-825.7045635576876
49.55934860255318	95.12849681558168	48.94741689986347	95.06040247031335	84.67572540483094	-1297.3330408054967
5.976663373253555	40.67853570187005	49.03860039702158	83.27594334306814	22.766734894897223	-134.81304070090277
7.528275003888529	14.60801880076501	21.538629489490692	15.91279387645691	90.48853053436726	-1651.0233980500097
25.743843386818288	96.58681174858809	63.94815726953659	93.55283568601867	56.954425859732794	-710.806697896033
17.010828706556403	59.71768484789579	31.136905993530593	6.971521672915781	55.14092181611021	-893.5452930957167
74.1942458872527	44.76229600923119	87.03016557593367	96.61049589390896	74.4015249699587	-700.9988987151114
46.59291099302547	55.683789305177115	27.909597328343338	1.5766769064926467	95.35929336870014	-1627.7237424017
58.65550911611326	85.26942297131822	81.13383413727078	76.38319388624049	82.5723044027421	-992.8121447169252
80.26543410649194	61.6419463089852	46.440045479757295	41.42006338905133	28.37704660127802	-63.306257656768764
8.173142480883245	88.77168440390454	58.077288000457784	74.70968910152035	39.380560565540826	-445.32245226886687
9.296410895596296	33.12976505097329	75.31796275101611	20.378831640975058	28.364274006811307	-45.30027324329785
3.5765576397989274	67.8667485910594	42.26223210767331	27.65743491350896	56.85048769133512	-898.3112047446517
99.82269347377006	36.40643643237338	28.658532064376953	74.01711153220843	91.60059073137126	-1368.3404461878497
70.47174533444358	57.04153750530775	40.06546496320256	27.054044627009098	96.51741345480636	-1495.5163158556863
6.3499995462995	15.554646516201686	92.93484715666487	76.580052406144	64.92541003587962	-644.4689184982416
9.86788593339788	97.30167270105973	67.44618410748721	73.63920815645457	36.218488065664815	-319.9444874617519
11.340700737606547	84.41731169434871	3.8234388727945934	17.004032605399576	27.936234096459177	-582.3558193011505
62.47670844796068	7.930281923596095	64.96304440329862	20.02824667860231	47.79260606482219	-321.6109670530675
73.38873908459973	58.21274380305002	41.531973047334326	8.850796342687017	1.5666334886759947	421.3446150085696
11.718743195031301	88.94708629612781	19.441136170376204	80.93832489167846	1.9544745454628476	43.20760557234256
28.15581707953121	39.08144527604917	21.228244281756815	8.551216991160725	63.14455307479091	-1068.9073455609762
46.77700746204705	43.722710784106866	78.76092948332453	95.2167510548578	13.123865678986835	385.45750440556935
56.1056093500833	78.97028559496314	84.08195774408665	64.01230125931062	34.849665606544576	-19.073065466998173
36.93568874525926	16.414235759955798	35.10478032717669	25.008278498705828	11.269250398126495	114.74128480352894
74.70599228052092	39.5947960449635	35.13417240801417	9.801557674918659	75.22490119534383	-1074.0356362541781
13.293941972952295	42.67328397679562	79.87772418955102	27.541811644474645	64.93326078843636	-742.3126044998088
23.63305394248173	73.63359633474295	77.22975443404542	22.565501243716103	86.29820899950766	-1188.090333459133
79.49656634330809	95.71842456205667	0.7583741613025552	1.6719622876764428	16.305963906212785	-178.0393845272702
22.750910554044367	86.81385237264195	71.73176482601826	47.623287544836934	90.79956342139513	-1332.4300353562837
18.31073304428691	24.070349111486856	82.89047197973339	59.58515470199489	64.76834669936254	-684.2717801077432
89.9490623668863	20.49301322629602	95.86979431616555	99.9930921101386	63.858865991496586	-356.7345857424101
82.55579042723022	97.08015594318228	37.89916125537558	42.467002221659534	23.923011266377394	-62.57888120141041
50.32487491658062	71.67849946781472	23.323319537065313	55.26762002621467	34.45689771517021	-446.57859226201987
96.35492300205077	33.56729517346846	30.481524722359453	18.048131534716383	49.52772488231057	-521.6863507570114
93.7149466121809	70.80477693223276	22.174496383753027	63.853158551382094	52.07234967292158	-675.8854558678506
89.70772090313362	42.200858885036475	0.2624181248304769	80.86190099170962	81.26495253335568	-1396.5398199689357
6.751556144367788	66.05128622579878	7.889410932081731	87.67246464785966	71.55410160982325	-1421.6527734645883
71.91014958257281	69.81841555899197	65.53098155846845	42.104034499297384	99.31955983450786	-1381.7622925921514
65.7714315667131	68.15671242413546	95.48893344164988	18.4521498064545	1.546463598026071	766.6508444070315
14.222162780840907	35.87926958108982	69.02917459317479	20.15938220597544	46.52830214888806	-440.5746020641048
19.870079960633547	78.75955595516476	76.32832044750624	32.911993950520554	44.90379971611781	-382.92706726307665
57.92414997474488	18.57001803922809	77.34661853547217	64.6365214402743	46.54213041412736	-234.2138466492354
17.3281326255861	56.89300437732502	32.27539349806371	34.94569411874191	85.88206630335827	-1496.6221780812862
36.86085101621654	6.687862478343243	84.07360891964653	49.21236669637066	47.82453191953891	-264.08068538294617
50.62956870352239	95.31848072009025	6.6526902776328445	9.440663990694675	79.83972849933456	-1493.6555126527844
86.33666491590374	33.150364135448164	41.07989005521602	97.15093877818174	18.694253923659744	139.53378252558036
6.661965523494951	79.02339019678129	60.47267593067832	53.28307401331111	55.10419614937527	-737.8126850990536
99.67124850364641	2.7536824095665158	40.36386980900687	42.378716238966604	40.92647170398034	-239.72228231518602
9.641946997095774	17.789674562253033	24.317218847043478	90.74925727936456	15.697519231188583	-132.593686265433
58.747499077425424	89.78529706312887	31.913637623821433	66.51615194654154	41.09914675055531	-512.1302714752089
70.66596252814816	99.67908928753445	37.65360403408082	38.18318643160647	61.63278233203062	-856.7616201051368
96.12431371470265	91.64504595057525	67.11955070997067	95.29173266113601	50.6885713292482	-347.20667642163664
78.52869843933568	57.62886805212047	97.51956675550471	79.55470943891397	17.20404807427388	516.5132330689419
41.1222512844917	10.466905536389037	94.31676760730373	39.44693931432456	19.826794164633977	376.5813382755326
87.2261696271382	66.01157932595282	3.7727733473806424	66.17309198678024	38.44464962489781	-546.8166495108298
42.86491034765595	10.937462061226599	56.74142064218783	95.05161728553426	14.183195218293355	231.18330911118903
4.281072968327937	69.4539476659224	2.495439720130621	81.59070906921745	53.479471272256674	-1108.7320761651577
90.68222767109893	97.35922425693909	71.1712599232746	26.80131692262887	48.15367420006743	-290.18720578206865
65.83552946584085	75.67289102941827	13.170656160786965	88.74291495833887	11.20341018621378	-10.039913230662563
4.50060977711545	75.57397190948681	8.771410305386318	13.214313364564823	63.69030523432371	-1274.4783751269104
14.450458763092088	75.57550169963709	82.7140059312789	80.07779865951909	90.9290455086436	-1271.8069940642804
18.014187091968424	12.257838558047817	60.906651666156634	13.921087459844095	1.5538576988079478	437.05413040479493
71.78187455915192	93.28878875088856	6.134520714577707	18.07719225775931	43.56573819892653	-706.3162840499194
21.767833541030924	56.37709173045714	0.037271334655331056	66.61291950756551	98.03639113161387	-1951.5405143970545
77.15185139678434	34.42094955450832	97.43394797789426	0.7669283280917205	65.3841171566174	-428.6101026512438
32.668454890278774	64.07996063823391	72.95683879963995	6.666554450149209	88.28853835847556	-1221.1474915394292
2.3018007142824315	93.96284161995608	38.12968784262794	25.58327355934088	33.24965773885067	-485.14277935572665
67.26581943211553	58.496649236684014	16.39566302572951	17.379614162062374	64.72493704235505	-1036.428290607332
87.25398544613238	49.263397006001895	28.154006957483503	20.4456712001424	27.208208075285555	-134.5875534709313
45.36951626294855	11.405897176344748	80.19093408897062	36.03389014699685	38.17396925487768	-77.4401948622583
96.71083256864664	62.019898949449846	67.77313363421578	76.46691535963083	86.47793346333067	-1027.0341350706128
88.39745978116085	79.41407020935326	21.60118677826024	6.12027276009356	96.80546702367624	-1599.1227238915737
97.55647704348857	83.84474873002318	39.982364824154395	94.87854800180202	55.28483151147473	-616.9953940599712
50.85116151354442	8.728151448686283	1.9868036936941613	41.82532409198002	85.57753870859773	-1553.8178152241485
87.06239388968669	91.47714558283701	18.704538497862234	37.402849658225215	41.723965277094976	-533.8374999706408
27.24429689508032	85.04557618138591	2.767884395720688	11.638841940562628	73.87984301852374	-1461.534355096575
11.284630609727797	25.883091911187805	0.4192247837274454	37.73367569483259	44.53215656602932	-879.7377579164987
59.31161741949356	5.122538778899233	64.52237302771167	23.76953481639099	45.99978013034078	-295.5266779332525
32.23050026121174	85.52988980206652	78.61885586117948	23.059450303428996	1.1420611213351473	538.6523795831221
51.13801787449515	80.66127430115941	98.51138466979647	43.09335083298874	30.05602236397964	161.21202473130847
36.70572210501604	31.158562608825026	72.09832778437345	99.41360289444681	30.290739813355604	-22.167898070274873
86.83568864756607	60.96309083088628	11.410799092511992	19.563886145813736	10.459279587211546	70.23397701516495
45.351456040332636	93.60683899680103	90.30505872967389	12.246133294579376	50.490411746758156	-335.225294703249
76.00370488716763	2.075750072310656	97.30299578626169	84.64419193472969	87.34926761860908	-839.9290172791575
50.78894348871735	92.94722625881121	24.66800067835402	78.48315593123657	91.80194976073807	-1603.9433862589424
23.936889416807393	86.6494149274394	88.84666440068223	38.60847786044111	74.37694224346502	-880.450940741542
38.93917319560809	55.654433265102845	67.60089030936899	1.2146411220836484	85.12258776175837	-1168.082436747863
71.91445606789401	30.53955400344055	57.21420946697698	52.40627542220193	59.546466350757434	-605.2260465460682
67.68398419616585	80.75779214844243	77.52417374089956	26.77059804799029	53.06626358848118	-396.36189514327157
54.35924310586551	84.52624047886015	54.67188679954265	38.282779579685524	22.094409715347986	19.366502128575178
93.27230302593767	14.777683501048244	99.79110950870279	62.902567634583164	52.1194499009763	-78.81200588184174
43.886124815947404	9.58896249245198	86.77886430891493	89.27119002267938	62.10588434122231	-512.5962247066514
7.723088016082247	10.227264986999163	29.699270242558974	24.631277663051733	86.93845794293884	-1517.9322680996165
0.718231878260922	25.206153164423796	87.8625414119992	14.934866238458987	31.500270766104986	-38.019082967746385
9.170820108130762	86.39667196576359	93.25754703596161	96.60490956776275	89.94117682509876	-1204.9049188916151
12.302542668364636	47.63459745428007	22.100848781586592	44.6462337824093	98.50757871743669	-1826.1726023268136
88.09936991185874	43.156295166420946	79.23004049008694	61.763633338301574	25.19051145446919	271.94186891038015
20.806953705930887	29.677382934942532	11.642375554784223	70.74834846648363	7.17661605031531	-29.292213939966516
3.4344122834582658	42.11789302526613	23.62207668591434	42.366300804197245	19.418125458729506	-254.82262854808107
48.69191580543196	4.811069611139329	76.81944701885928	32.02709166885111	86.43519058237676	-1049.7030047103638
61.79588543714891	68.09372415171845	98.04134714251347	90.23362394276275	33.510365524757134	133.37605166217998
97.61427721874169	24.0700890832828	71.0374428952558	26.876958082686674	95.58291332122484	-1145.623423584764
60.86863266107275	70.78732639350397	2.3995527124074933	17.584283367072885	18.96658118049509	-250.7161830333351
1.669362463881574	25.62953533115361	33.73832394832845	75.11696494276829	56.45578491167309	-913.5688785346716
45.50647714520329	35.43128938229292	94.66908354675229	39.246473666316504	68.15437224631633	-599.3157180457436
66.41176065289812	76.28289624883155	41.88439750718438	33.53066977070166	25.963293414229792	-103.12270002444234
51.19747281788483	47.51130312297509	45.56315933786068	51.524255715537905	8.92014648441396	246.62030100742496
70.79169749146654	98.51579749504515	19.520093070588707	51.19500664797856	10.691580621689257	36.66833403969028
24.579873371508498	48.15537969686119	14.66572739924219	56.451293557449844	77.8275736787087	-1428.3071413618143
19.282933547289073	46.69876424650188	19.893728731919	17.38212332664526	77.95895507782195	-1408.7729640376406
59.402613417080055	40.55827027192937	6.515992925499791	21.210812505883347	56.75584607078269	-951.8554009578443
58.470744635191984	42.42630532854178	31.012587315814255	72.95920250395706	21.184308969246178	-73.61213959718958
41.923242307271636	81.94386648340353	64.12408780104612	66.52075763500524	97.81425101474342	-1463.5905452491343
54.557561379546094	8.501614396255707	55.044602501077655	71.51668796233925	79.68865970219082	-1053.2899067938902
68.9587408838233	48.18292900352188	51.14975626595618	76.3541303671184	96.6149247258074	-1415.5569070065067
83.52350081244802	37.67641880834493	88.54650484779042	45.34690643717296	59.340523070574534	-354.0908438479586
98.12439862810645	88.9271068968777	82.79243627002826	78.33478755068766	51.35078226577801	-242.0225024379206
76.02164867648244	87.06838462122053	34.91574752040704	44.252792627885775	77.94527459538175	-1173.498697856559
12.41494916666409	64.46355795140371	60.41755025933653	11.840387851424428	0.5858459422817264	383.98722251830975
42.80120709288438	42.417910704500336	37.45731208003783	30.990193025433822	52.29365857737448	-697.6862764130719
30.734244150659883	98.20107345891924	22.09611657277909	80.64230792343439	52.91128896114938	-909.5513042204735
91.00970826467965	71.62880923051172	84.73687905474185	25.810568011866376	92.7566751477296	-1060.5750340078716
13.47988786246237	81.77758843663973	13.490977141166216	79.96618586867584	52.26809365445896	-992.2629579502683
69.02769466258965	62.07630823912126	13.484728986912742	92.1827304720832	2.881216070230086	181.77555725243516
15.717081119671239	27.849227455328553	52.12242149331323	72.76492365077505	71.86262604839972	-1053.0935546111166
92.15055572397027	80.34105586660533	49.16784130611547	94.32497454634587	87.30623740190495	-1205.839247589985
21.615131037212564	8.583405174386716	94.14855474857838	87.20386900932337	71.08939634904482	-706.4860558035967
67.31407276938886	4.687381869622998	81.79414431722385	63.720306512922974	4.319314755926951	683.4275515405715
46.37372472451303	20.106862921503698	62.627395386560636	36.01347585054471	12.662038170975599	304.1653155384479
71.67969472794951	1.7199315773413382	46.45176950912284	71.37124666611584	53.50570760126011	-531.6326128548351
17.93268285900911	66.34888252092898	85.97988492204077	62.42350671248879	64.78412613283817	-706.3741621463798
61.97769092008015	18.509834762168087	79.46689351890748	65.5005289032015	6.326795931546158	597.1555739995017
23.794402055557274	37.93156674298221	75.64611265496352	3.1178070473948605	46.67348888666923	-370.49534972495053
15.462782258540585	67.39212414827655	6.113621501571487	86.85415397835494	81.54317356760426	-1609.0718982137394
93.00793575425531	95.55774208454187	85.82820301204386	18.92811179788544	61.16931027799466	-439.1227192973621
77.64001221533887	41.146868081744756	27.86246354916021	26.606930482085122	88.46376905477021	-1382.4649676870108
64.54459362714668	11.467533017931174	64.72688284473188	57.58728265702039	10.422557175302316	426.8032842705856
8.107883105776859	94.81440897640564	63.75247649129686	47.06536062555992	58.864129646127395	-801.5060171425448
41.500225592445204	83.44101193682275	10.736136332127144	79.95607407804532	71.47739096034394	-1313.335200041476
51.82833838029669	79.91078477223522	19.046086080660718	76.60635081744049	23.392266449063868	-258.9484960479975
91.96337389966132	75.78621757457753	66.04451835063759	32.43380521342972	54.08035447924987	-419.1915570061277
82.8248772849427	33.35950358526553	84.56543012912886	87.49906096560159	48.2239411431997	-157.4056836905295
